original_path,archived_path,compatibility_score,raw_classification,classification,secret_risk,target_layer,target_stage,micro_pyramid_band,required_adaptation,estimated_effort,risk_level,recommended_action,blocked,block_reason
tests/e2e/orphan-reconcile-flap-config-history-audit-ui.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/orphan-reconcile-flap-config-history-audit-ui.spec.ts,0.367,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
tests/e2e/orphan-reconcile-panel-per-row-ui.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/orphan-reconcile-panel-per-row-ui.spec.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/e2e/orphan-reconcile-panel-ui.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/orphan-reconcile-panel-ui.spec.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/e2e/orphan-sweep-threshold-and-flapping-ui.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/orphan-sweep-threshold-and-flapping-ui.spec.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/e2e/permanent-avatars.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/permanent-avatars.spec.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/e2e/r10-r3f-3d-4d-route-smoke.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/r10-r3f-3d-4d-route-smoke.spec.ts,0.367,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
tests/gateway-block-alert-settings-integration.test.ts,archive/legacy-codebase/20260529-1150/source/tests/gateway-block-alert-settings-integration.test.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/omni-channel-audience-forms.test.ts,archive/legacy-codebase/20260529-1150/source/tests/omni-channel-audience-forms.test.ts,0.367,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
tests/permanent-avatars-routes-provider-isolation.test.ts,archive/legacy-codebase/20260529-1150/source/tests/permanent-avatars-routes-provider-isolation.test.ts,0.367,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
tests/render-mp4-route.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-mp4-route.test.ts,0.367,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
tests/render-srt-route.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-srt-route.test.ts,0.367,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
client/src/scenes/GenericScene.ts,archive/legacy-codebase/20260529-1150/source/client/src/scenes/GenericScene.ts,0.367,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-audit-history-email-recipient-stale-alert.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-audit-history-email-recipient-stale-alert.test.ts,0.367,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/audience-gateway-event-connector-backfill-failure-alert.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-gateway-event-connector-backfill-failure-alert.test.ts,0.367,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-legacy-token-kill-switch-history-csv-route.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-legacy-token-kill-switch-history-csv-route.test.ts,0.367,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/audience-orphaned-attribution.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-orphaned-attribution.test.ts,0.367,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audit-retention-zero-archives.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audit-retention-zero-archives.test.ts,0.367,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/fallback-preset-audit-settings-service.test.ts,archive/legacy-codebase/20260529-1150/source/tests/fallback-preset-audit-settings-service.test.ts,0.367,adapt_candidate,reference_only,none,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/omni-channel-audience-send-test-email.test.ts,archive/legacy-codebase/20260529-1150/source/tests/omni-channel-audience-send-test-email.test.ts,0.367,reference_only,reference_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-archive-deletion-notifier.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-archive-deletion-notifier.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-archive-trash-bin-notifier.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-archive-trash-bin-notifier.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-restore-log-rate-alert.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-restore-log-rate-alert.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/audience-retention-stale-rows-alert.test.ts,archive/legacy-codebase/20260529-1150/source/tests/audience-retention-stale-rows-alert.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/e2e/cover-media-sweep-flapping-ui.spec.ts,archive/legacy-codebase/20260529-1150/source/tests/e2e/cover-media-sweep-flapping-ui.spec.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/founder-pto-mode.test.ts,archive/legacy-codebase/20260529-1150/source/tests/founder-pto-mode.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/gateway-block-alert-settings-service.test.ts,archive/legacy-codebase/20260529-1150/source/tests/gateway-block-alert-settings-service.test.ts,0.367,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/gltf-validator.test.ts,archive/legacy-codebase/20260529-1150/source/tests/gltf-validator.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/render-mp4-guards.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-mp4-guards.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/render-srt-service.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-srt-service.test.ts,0.367,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
tests/render-text-fitting.test.ts,archive/legacy-codebase/20260529-1150/source/tests/render-text-fitting.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/shorts-backlog-alert-auto-resolve.test.ts,archive/legacy-codebase/20260529-1150/source/tests/shorts-backlog-alert-auto-resolve.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
tests/shutdown-registry.test.ts,archive/legacy-codebase/20260529-1150/source/tests/shutdown-registry.test.ts,0.367,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
client/src/Fallback2D.tsx,archive/legacy-codebase/20260529-1150/source/client/src/Fallback2D.tsx,0.367,reference_only,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
server/services/billing-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/billing-service.ts,0.367,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/civilization-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/civilization-service.ts,0.367,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/collective-intelligence-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/collective-intelligence-service.ts,0.367,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/economy-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/economy-service.ts,0.367,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/ethics-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/ethics-service.ts,0.367,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
tests/no-unrelated-external-redirects.test.ts,archive/legacy-codebase/20260529-1150/source/tests/no-unrelated-external-redirects.test.ts,0.367,reference_only,reference_only,none,stage7_foundation,stage_7_foundation,,rewrite implementation using concept only,medium,P3,use as reference only,False,
client/src/pages/admin/omni-channel-audience/historyExportFilters.ts,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/historyExportFilters.ts,0.362,adapt_candidate,reference_only,none,admin_governance,admin_governance,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
server/config/validate-env.ts,archive/legacy-codebase/20260529-1150/source/server/config/validate-env.ts,0.362,reference_only,reference_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
